movieId,title,genres_x,id,type,description,release_year,age_certification,runtime,genres_y,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
185429,Sun Dogs,Comedy|Drama,tm244321,MOVIE,A man eager to serve his country but rejected by the Marines pairs up with a young runaway to form an unlikely team on a misguided adventure.,2017,,93,"['comedy', 'drama', 'fantasy']","['MX', 'US']",,tt5665452,6.2,2322.0,8.516,6.8
185431,Come Sunday,Drama,tm366820,MOVIE,Evangelist Carlton Pearson is ostracized by his church for preaching that there is no Hell.,2018,,106,['drama'],['US'],,tt1690967,6.0,2307.0,5.725,5.8
185435,"Game Over, Man!",Action|Comedy,tm321224,MOVIE,Three friends are on the verge of getting their video game financed when their benefactor is taken hostage by terrorists.,2018,R,100,"['comedy', 'action']",['US'],,tt3317234,5.4,30218.0,14.358,5.5
185437,Take Your Pills,Documentary,tm374216,MOVIE,"In a hypercompetitive world, drugs like Adderall offer students, athletes, coders and others a way to do more -- faster and better. But at what cost?",2018,,87,['documentation'],['US'],,tt7983844,6.3,5151.0,11.496,6.6
185439,The Rachel Divide,Documentary,tm376801,MOVIE,Rachel Dolezal became infamous when she was unmasked as a white woman passing for black so thoroughly that she had become the head of her local N.A.A.C.P. chapter. This portrait cuts through the very public controversy to reveal Dolezal’s motivations.,2018,,104,['documentation'],['US'],,tt8106570,6.3,2558.0,3.726,6.2
185443,Ricky Gervais: Humanity,Comedy,tm375912,MOVIE,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",2018,R,79,['comedy'],['GB'],,tt7830574,8.0,19752.0,8.01,7.7
185481,Ghostland,Horror,tm350379,MOVIE,"A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house, and that is when things get strange . . .",2018,R,91,"['thriller', 'horror', 'drama', 'european']","['CA', 'FR']",,tt6195094,6.4,31379.0,34.263,7.4
185551,Grillo vs Grillo,Comedy,tm306680,MOVIE,"Outspoken comedian Beppe Grillo reminisces about his long career, including the triumphs and controversies that fueled his rise in Italian politics.",2017,,95,"['comedy', 'european']",['XX'],,tt6522846,5.3,130.0,1.123,6.0
185703,Jonah,Drama|Thriller,tm234466,MOVIE,"During Carnival in São Paulo, a young man and young woman who knew each other as children meet again after many years and the social barriers that have kept them apart. Bad decisions lead the boy to hide with the girl inside a whale float.",2016,PG,97,"['drama', 'thriller', 'romance', 'family']",['BR'],,tt7799740,5.4,230.0,3.125,6.0
185709,Rocco,Documentary,tm253080,MOVIE,"Rocco Siffredi is to pornography what Mike Tyson is to boxing or Mick Jagger is to rock’n’roll: a living legend. His mother wanted him to be a priest; with her blessing he became a hardcore performer, devoting his life to one God only: Desire. Rocco Siffredi reveals all, even if it sometimes means busting his own myth: his true story, beginnings, career, wife and children… and the ultimate revelation that will change his life forever.",2016,,105,"['documentation', 'european']",['FR'],,tt5788462,5.7,3998.0,21.008,5.6
185715,Layla M.,Drama,tm270982,MOVIE,"18-year-old Layla, a Dutch girl with Moroccan roots, joins a group of radical Muslims. She encounters a world that nurtures her ideas initally, but finally confronts her with an impossible choice.",2016,,98,"['drama', 'european']",['NL'],,tt5712152,6.6,1722.0,2.458,6.5
185795,Toll Booth,Drama,tm161804,MOVIE,"Quiet and introverted toll booth clerk Kenan's life, a humdrum routine between the Tavsancik toll booth plaza and his home, will change the day the new operations chief comes to inspect Tavsancik.",2011,,97,['drama'],['TR'],,tt1753866,6.4,4206.0,2.481,6.3
185853,Mustang Island,Comedy|Drama,tm365961,MOVIE,"After his girlfriend dumps him at a New Year's Eve party, Bill and his friends drive to an off-season beach town to win her back.",2017,,86,"['comedy', 'drama']",['US'],,tt6589292,6.2,537.0,2.194,6.2
185879,Time Out,Animation|Fantasy,tm234735,MOVIE,"The friendship, laughter and shared love between two brothers is tested when a 14-year-old boy is confronted with the complexities of a simple relationship.",2015,,98,"['drama', 'animation', 'family', 'music']",['IN'],,tt4396648,6.0,414.0,1.167,7.2
185879,Time Out,Animation|Fantasy,tm483190,MOVIE,"A woman who works as a DJ is known to live alone and has her own messy world, but when she meets a teacher who is always serious and well organized, the contradiction between their personalities result in many comedic situations.",2019,,93,"['comedy', 'drama', 'romance']",[],,tt9822904,5.9,47.0,,
185927,Wild Wild Country,Documentary,ts79229,SHOW,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.",2018,TV-MA,67,"['crime', 'documentation']",['US'],1.0,tt7768848,8.1,29939.0,9.646,7.95
185975,Fast Color,Drama|Sci-Fi|Thriller,tm372066,MOVIE,"A woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home.",2019,PG-13,102,"['scifi', 'thriller', 'drama']",['US'],,tt6418778,6.0,6276.0,8.954,6.0
185979,Ghost Stories,Drama|Horror,tm848663,MOVIE,An anthology of four short horror tales.,2020,,144,['horror'],['IN'],,,,,4.35,5.2
186177,Trolls Holiday,Adventure|Animation|Children|Comedy|Fantasy,tm356742,MOVIE,"When the eternally optimistic Poppy, queen of the Trolls, learns that the Bergens no longer have any holidays on their calendar, she enlists the help of Branch and the rest of the gang on a delightfully quirky mission to fix something that the Bergens don't think is broken.",2017,PG,26,"['fantasy', 'comedy', 'family', 'romance', 'animation']",[],,tt6645614,6.1,2764.0,21.838,6.7
186305,Kodachrome,Drama,tm346943,MOVIE,"Matt Ryder is convinced to drive his estranged and dying father Benjamin Ryder cross country to deliver four old rolls of Kodachrome film to the last lab in the world that can develop them before it shuts down for good. Along with Ben's nurse Zooey, the three navigate a world changing from analogue to digital while trying to put the past behind them.",2017,,105,"['drama', 'comedy', 'european']",['US'],,tt1880399,6.8,16821.0,8.641,6.8
186579,Rip Tide,Children|Drama,tm321628,MOVIE,"There comes a point in everyone’s life when you have to make a decision about the direction you’re going to take. For newly-18 American fashion model Cora, that time is now. She’s moved to an Australian coastal town to be with her favourite aunt, after a 'fashion faux pas’ back home.",2017,,85,"['family', 'drama', 'action', 'thriller']",['AU'],,tt6262764,5.4,3472.0,17.594,6.2
186631,Everybody Knows,Drama,tm244229,MOVIE,"Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her Argentinian husband and children. However, the trip is upset by unexpected events that bring secrets into the open.",2018,R,132,"['drama', 'thriller', 'crime', 'european']","['IT', 'ES', 'FR']",,tt4964788,6.9,34365.0,11.374,6.5
186637,Bobby Jasoos,Action|Comedy|Drama,tm146144,MOVIE,"A film that celebrates the aspiration of Bobby, who wants to become the number one detective in the old city area of Hyderabad.",2014,,121,"['action', 'comedy', 'drama', 'thriller']",['IN'],,tt3359290,5.5,2331.0,1.886,5.9
186699,Ezra,Horror|Thriller,tm85563,MOVIE,"Ezra, jeune ex-soldat Sierra-Léonais, essaie tant bien que mal de retrouver des repères pour revenir à une vie normale après la guerre civile qui a ravagé son pays. Son quotidien est partagé entre un centre de réhabilitation psychologique et un tribunal de réconciliation nationale organisé sous l'égide de l'ONU. Durant le procès en réhabilitation auquel Ezra participe, il doit affronter sa soeur qui l'accuse du meurtre de leurs parents. Ezra, qui a traversé cette violente guerre civile complètement drogué et alcoolisé, ne se souvient de rien. Ezra reconnaîtra-t-il l'horreur et par ce fait, permettra-t-il à sa soeur et à sa communauté villageoise d'accéder au pardon ?",2007,,105,"['drama', 'european']","['GB', 'US', 'AT', 'FR', 'DE', 'NG']",,tt0923688,6.4,274.0,2.368,5.7
186753,Luna Park,(no genres listed),ts306068,SHOW,"In 1960s Rome, a meeting between a free-spirited young woman who grew up in her family's circus and a girl of wealthy descent leads to secrets, intrigue, and unexpected loves.",2021,TV-MA,50,"['drama', 'romance']",['IT'],1.0,tt15349110,6.4,721.0,4.545,8.1
186863,Beirut,Action|Thriller,tm244332,MOVIE,"In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success.",2018,R,110,"['thriller', 'drama', 'action', 'crime']",['US'],,tt4669264,6.4,22065.0,10.945,6.3
186903,Greg Davies: You Magnificent Beast,Comedy,tm408104,MOVIE,"Greg is back with his first stand up show in four years, and biggest ever tour, You Magnificent Beast.",2018,,66,['comedy'],['GB'],,tt8259682,7.1,2387.0,2.445,6.5
186933,Paprika,Drama,ts85953,SHOW,Stan and Olivia - the amazingly different Paprika twins - use their boundless enthusiasm to turn everyday life into an extraordinary adventure.,2018,TV-Y,13,"['family', 'animation']",['US'],1.0,tt12740488,7.9,27.0,0.733,5.0
186935,Gnome Alone,Adventure|Animation|Children,tm327540,MOVIE,"When Chloe discovers that her new home's garden gnomes are not what they seem, she must decide between the pursuit of a desired high school life and taking up the fight against the Troggs.",2017,PG,85,"['family', 'action', 'animation', 'comedy', 'fantasy', 'music', 'thriller', 'drama']","['CA', 'GB', 'US']",,tt5851786,5.6,3488.0,15.668,6.2
186947,I Am Not an Easy Man,Comedy,tm407714,MOVIE,"The chauvinist Damien wakes up in a world where women and men have their roles reversed in society, and everything is dominated by women.",2018,,98,"['fantasy', 'comedy', 'european']",['FR'],,tt6857988,6.3,14432.0,12.706,6.3
186949,The Resistance Banker,Drama|War,tm367250,MOVIE,"In the occupied Netherlands during World War II, banker Walraven van Hall is asked to use his financial contacts to help the Dutch resistance. With his brother Gijs, he comes up with a risky plan to take out huge loans and use the money to finance the Resistance.",2018,R,124,"['drama', 'war', 'european']",['NL'],,tt4610378,6.9,9470.0,12.425,6.7
187025,Inuyasha the Movie: Affections Touching Across Time,Action|Adventure|Animation|Fantasy,tm49405,MOVIE,"InuYasha is a half-demon who was trapped in the Legendary Tree and was set free by Kagome, a girl who traveled 500 years through time. This time, both of them will have to face Menomaru, a Chinese demon whose father, known as Hyoga, came 300 years ago to invade Japan, but was stopped by InuYasha's Father. InuYasha and Kagome, along with Sango, Miroku, Shippou, Kaede and Myoga, will try to stop Menomaru in his becoming the most powerful demon ever.",2001,PG-13,99,"['action', 'animation', 'fantasy']",['JP'],,tt0322645,7.2,2593.0,36.262,7.6
187027,Inuyasha the Movie 3: Swords of an Honorable Ruler,Animation|Fantasy|Sci-Fi,tm138902,MOVIE,"Inuyasha and his brother, Sesshomaru, each inherited a sword from their father after his death. However, their father had a third sword, named Sounga, that he sealed away. Seven hundreds years after his death, Sounga awakens and threatens mankind's very existence. How will the children of the Great Dog Demon stop this unimaginable power?",2003,PG-13,99,"['animation', 'fantasy', 'action', 'thriller']",['JP'],,tt0396659,7.6,2226.0,43.092,7.8
187029,Inuyasha the Movie 4: Fire on the Mystic Island,Action|Adventure|Animation|Sci-Fi,tm89764,MOVIE,"The mysterious island of Houraijima has reappeared after 50 years, and with its reappearance has brought the attack of four gods, the Shitoushin, who have their eyes set on the powers that protect and sustain the island. Now it's up to Inuyasha and his friends, along with Sesshoumaru, to find a way to defeat the powerful Shitoushin.",2004,PG-13,88,"['fantasy', 'animation', 'action', 'comedy']",['JP'],,tt0473658,7.2,1845.0,34.264,7.7
187085,The Debt Collector,Action,tm406111,MOVIE,"A classically-trained martial artist goes to work as a debt collector for the mob. The job seems easy enough, until one “client” pulls him into a situation deeper than could ever be expected.",2018,,95,"['action', 'comedy']","['US', 'GB']",,tt7448180,5.8,7541.0,29.382,5.9
187167,Dude,Comedy,tm324870,MOVIE,Four best friends negotiate loss and major life changes during the last two weeks of high school.,2018,,90,"['comedy', 'drama']",['US'],,tt3458510,5.2,6873.0,10.798,5.5
187213,Psychokinesis,Action|Adventure|Fantasy,tm317110,MOVIE,"An ordinary guy suddenly finds he has superpowers he can use to help his spirited daughter and the people around them, but he also runs into trouble in the process.",2018,,101,"['fantasy', 'action', 'comedy']",['KR'],,tt6890582,5.9,5643.0,23.968,6.157
187221,LEGO Marvel Super Heroes: Avengers Reassembled!,Animation,tm233616,MOVIE,The Avengers are forced to “party” with Ultron when he seeks to disassemble the team by taking control of Iron Man’s armor and enact a nefarious scheme to take over the world.,2015,,22,"['family', 'animation', 'action', 'comedy', 'scifi']",['US'],,tt5371572,6.1,862.0,16.252,6.5
187309,The Week Of,Comedy,tm370392,MOVIE,The parents of a soon-to-be married couple make the final preparations for the wedding ceremony.,2018,PG-13,116,['comedy'],['US'],,tt6821012,5.2,21855.0,10.24,5.4
187311,Duck Butter,(no genres listed),tm368241,MOVIE,"Dissatisfied with the dishonesty they see in dating, strangers Naima and Sergio make a pact to spend 24 straight hours together in an attempt to fast forward their relationship.",2018,,94,"['comedy', 'drama', 'romance']",['US'],,tt6958014,5.2,3978.0,10.766,5.5
187319,"Ram Dass, Going Home",Documentary,tm362180,MOVIE,"Ram Dass is one of the most important cultural figures from the 1960s and 70s. A pyschedelic pioneer, author of Be Here Now, beloved spiritual teacher, and outspoken advocate for death-and-dying awareness, Ram Dass is now himself approaching the end of life.  Since suffering a life-changing stroke twenty years ago, he has been living at his home on Maui and deepening his spiritual practice — which is centered on love and his idea of merging with his surroundings and all living things.  Shot in a nuanced cinematic style, the film is an intimate summary of his life learning and awareness, and is ultimately a poetic meditation on life, death, and the soul’s journey home.",2017,PG-13,31,['documentation'],['US'],,,,,4.594,5.5
